name,gender,birthyear,namegender,usage,pctyb,rich,pctrank,richnum,french,english,biblical,unisex
Richard,m,1957,['Masculine'],"['English', 'French', 'German', 'Czech', 'Slovak', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Germanic']",0.0239624242861889000,Common,0.77800,0,1,1,0,0
David,m,1957,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0376460974337856000,Common,0.88100,0,1,1,1,0
Leonard,m,1957,['Masculine'],"['English', 'Dutch', 'German', 'Polish', 'Romanian', 'Germanic']",0.0019812532763804900,Common,0.27500,0,0,1,0,0
Kelly,m,1957,"['Feminine', 'Masculine']","['Irish', 'English']",0.0008560293856195280,Common,0.17900,0,0,1,0,1
Tommy,m,1957,['Masculine'],['English'],0.0016805232519610200,Common,0.25200,0,0,1,0,0
Frank,m,1957,['Masculine'],"['English', 'German', 'Dutch', 'Danish', 'Swedish', 'Norwegian', 'French']",0.0051480592630103400,Common,0.46500,0,1,1,0,0
Dewayne,m,1957,['Masculine'],[],0.0001951545903147560,Common,0.09200,0,0,0,0,0
Philip,m,1957,['Masculine'],"['English', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Biblical']",0.0027458753597448600,Common,0.34100,0,0,1,1,0
Daniel,m,1957,['Masculine'],"['English', 'Hebrew', 'French', 'German', 'Swedish', 'Norwegian', 'Danish', 'Polish', 'Czech', 'Slovak', 'Spanish', 'Portuguese', 'Catalan', 'Romanian', 'Slovene', 'Bulgarian', 'Macedonian', 'Croatian', 'Finnish', 'Estonian', 'Armenian', 'Georgian', 'Biblical', 'Biblical Greek']",0.0124857804515429000,Common,0.63200,0,1,1,1,0
David,m,1957,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0376460974337856000,Common,0.88100,0,1,1,1,0
James,m,1957,['Masculine'],"['English', 'Biblical']",0.0385286349370592000,Common,0.89300,0,0,1,1,0
Kenney,m,1957,['Masculine'],[],0.0000324495923005801,Common,0.03900,0,0,0,0,0
Jimmie,m,1957,"['Feminine', 'Masculine']",['English'],0.0006709295985528390,Common,0.16100,0,0,1,0,1
Tom,m,1957,"['Feminine', 'Masculine']","['English', 'Dutch', 'German', 'Norwegian', 'Danish', 'Swedish', 'Hebrew']",0.0015315293492851200,Common,0.23800,0,0,1,0,1
Will,m,1957,['Masculine'],[],0.0001000909959693950,Common,0.06900,0,0,0,0,0
Eugene,m,1957,['Masculine'],['English'],0.0020146169417036200,Common,0.27800,0,0,1,0,0
Joseph,m,1957,['Masculine'],"['English', 'French', 'German', 'Biblical']",0.0145392454967049000,Common,0.67600,0,1,1,1,0
Christopher,m,1957,['Masculine'],['English'],0.0041000745426549800,Common,0.41700,0,0,1,0,0
Scott,m,1957,['Masculine'],"['English', 'Scottish']",0.0071978680160822000,Common,0.51500,0,0,1,0,0
Lewis,m,1957,['Masculine'],['English'],0.0007637080103418220,Common,0.16900,0,0,1,0,0
Kevin,m,1957,['Masculine'],"['English', 'Irish', 'French (Modern)', 'Spanish (Modern)', 'German (Modern)', 'Dutch (Modern)', 'Swedish (Modern)', 'Norwegian (Modern)', 'Danish (Modern)']",0.0110973035302871000,Common,0.59300,0,1,1,0,0
Ricky,m,1957,['Masculine'],['English'],0.0048317899972075000,Common,0.45000,0,0,1,0,0
Kenneth,m,1957,['Masculine'],"['Scottish', 'English', 'Swedish', 'Danish', 'Norwegian']",0.0128180459952404000,Common,0.63800,0,0,1,0,0
John,m,1957,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0361063414272976000,Common,0.86600,0,0,1,1,0
Gary,m,1957,['Masculine'],['English'],0.0134912607763496000,Common,0.65800,0,0,1,0,0
Russell,m,1957,['Masculine'],['English'],0.0032988895383885500,Common,0.37800,0,0,1,0,0
Cecil,m,1957,['Masculine'],['English'],0.0004894861035763560,Common,0.13900,0,0,1,0,0
Michael,m,1957,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0423777964350238000,Common,0.92800,0,0,1,1,0
David,m,1957,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0376460974337856000,Common,0.88100,0,1,1,1,0
Leonard,m,1957,['Masculine'],"['English', 'Dutch', 'German', 'Polish', 'Romanian', 'Germanic']",0.0019812532763804900,Common,0.27500,0,0,1,0,0
Mark,m,1957,['Masculine'],"['English', 'Russian', 'Belarusian', 'Dutch', 'Danish', 'Armenian', 'Biblical']",0.0241319848318722000,Common,0.77800,0,0,1,1,0
Brian,m,1957,['Masculine'],"['English', 'Irish', 'Old Irish']",0.0080027093124388400,Common,0.53700,0,0,1,0,0
Marvin,m,1957,['Masculine'],"['English', 'German']",0.0015580374669391200,Common,0.24100,0,0,1,0,0
Mark,m,1957,['Masculine'],"['English', 'Russian', 'Belarusian', 'Dutch', 'Danish', 'Armenian', 'Biblical']",0.0241319848318722000,Common,0.77800,0,0,1,1,0
Thomas,m,1957,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Greek', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0203792580377868000,Common,0.75200,0,1,1,1,0
Brad,m,1957,['Masculine'],['English'],0.0010013669962052200,Common,0.19100,0,0,1,0,0
James,m,1957,['Masculine'],"['English', 'Biblical']",0.0385286349370592000,Common,0.89300,0,0,1,1,0
George,m,1957,['Masculine'],"['English', 'Romanian']",0.0077129481642900000,Common,0.53000,0,0,1,0,0
Herbert,m,1957,['Masculine'],"['English', 'German', 'Dutch', 'Czech', 'Swedish', 'French']",0.0010406721361749400,Common,0.19500,0,1,1,0,0
Bruce,m,1957,['Masculine'],"['Scottish', 'English']",0.0063400104844175600,Common,0.49700,0,0,1,0,0
Normand,m,1957,['Masculine'],[],0.0000342777383456832,Common,0.04200,0,0,0,0,0
Glen,m,1957,['Masculine'],['English'],0.0013354606859478100,Common,0.22200,0,0,1,0,0
David,m,1957,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0376460974337856000,Common,0.88100,0,1,1,1,0
Kevin,m,1957,['Masculine'],"['English', 'Irish', 'French (Modern)', 'Spanish (Modern)', 'German (Modern)', 'Dutch (Modern)', 'Swedish (Modern)', 'Norwegian (Modern)', 'Danish (Modern)']",0.0110973035302871000,Common,0.59400,0,1,1,0,0
Mark,m,1957,['Masculine'],"['English', 'Russian', 'Belarusian', 'Dutch', 'Danish', 'Armenian', 'Biblical']",0.0241319848318722000,Common,0.77900,0,0,1,1,0
Stephen,m,1957,['Masculine'],"['English', 'Biblical']",0.0090109318563132000,Common,0.55700,0,0,1,1,0
Michael,m,1957,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0423777964350238000,Common,0.92800,0,0,1,1,0
Michael,m,1957,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0423777964350238000,Common,0.92800,0,0,1,1,0
Michael,m,1957,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0423777964350238000,Common,0.92900,0,0,1,1,0
Leroy,m,1957,['Masculine'],['English'],0.0010571254505808700,Common,0.19700,0,0,1,0,0
Tom,m,1957,"['Feminine', 'Masculine']","['English', 'Dutch', 'German', 'Norwegian', 'Danish', 'Swedish', 'Hebrew']",0.0015315293492851200,Common,0.23800,0,0,1,0,1
David,m,1957,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0376460974337856000,Common,0.88200,0,1,1,1,0
John,m,1957,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0361063414272976000,Common,0.86700,0,0,1,1,0
Thomas,m,1957,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Greek', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0203792580377868000,Common,0.75300,0,1,1,1,0
James,m,1957,['Masculine'],"['English', 'Biblical']",0.0385286349370592000,Common,0.89400,0,0,1,1,0
Ronald,m,1957,['Masculine'],"['Scottish', 'English', 'Dutch', 'German']",0.0124359634718138000,Common,0.63200,0,0,1,0,0
Michael,m,1957,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0423777964350238000,Common,0.92900,0,0,1,1,0
Douglas,m,1957,['Masculine'],"['Scottish', 'English']",0.0076457637971324600,Common,0.52800,0,0,1,0,0
Peter,m,1957,['Masculine'],"['English', 'German', 'Dutch', 'Danish', 'Swedish', 'Norwegian', 'Slovene', 'Slovak', 'Biblical']",0.0053002524212651700,Common,0.47200,0,0,1,1,0
Martin,m,1957,['Masculine'],"['English', 'French', 'German', 'Swedish', 'Norwegian', 'Danish', 'Estonian', 'Russian', 'Romanian', 'Czech', 'Slovak', 'Slovene', 'Croatian', 'Serbian', 'Hungarian', 'Bulgarian', 'Macedonian', 'Finnish']",0.0027257657532487200,Common,0.33800,0,1,1,0,0
Richard,m,1957,['Masculine'],"['English', 'French', 'German', 'Czech', 'Slovak', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Germanic']",0.0239624242861889000,Common,0.77900,0,1,1,0,0
James,m,1957,['Masculine'],"['English', 'Biblical']",0.0385286349370592000,Common,0.89400,0,0,1,1,0
David,m,1957,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0376460974337856000,Common,0.88200,0,1,1,1,0
Thomas,m,1957,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Greek', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0203792580377868000,Common,0.75400,0,1,1,1,0
Ladell,m,1957,['Masculine'],[],0.0000063985111578609,Common,0.01300,0,0,0,0,0
James,m,1957,['Masculine'],"['English', 'Biblical']",0.0385286349370592000,Common,0.89400,0,0,1,1,0
Darrel,m,1957,['Masculine'],['English'],0.0002925033672164960,Common,0.10800,0,0,1,0,0
Christopher,m,1957,['Masculine'],['English'],0.0041000745426549800,Common,0.41900,0,0,1,0,0
Antony,m,1957,['Masculine'],[],0.0000251370081201676,Common,0.03400,0,0,0,0,0
Mark,m,1957,['Masculine'],"['English', 'Russian', 'Belarusian', 'Dutch', 'Danish', 'Armenian', 'Biblical']",0.0241319848318722000,Common,0.78000,0,0,1,1,0
Willie,m,1957,"['Feminine', 'Masculine']",['English'],0.0028359115524661900,Common,0.34800,0,0,1,0,1
John,m,1957,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0361063414272976000,Common,0.86800,0,0,1,1,0
Kenneth,m,1957,['Masculine'],"['Scottish', 'English', 'Swedish', 'Danish', 'Norwegian']",0.0128180459952404000,Common,0.64000,0,0,1,0,0
Gene,m,1957,['Masculine'],['English'],0.0008409471807474280,Common,0.17800,0,0,1,0,0
Rogelio,m,1957,['Masculine'],[],0.0000735828783153999,Common,0.05900,0,0,0,0,0
Gustavo,m,1957,['Masculine'],[],0.0000489029067065080,Common,0.04900,0,0,0,0,0
Charles,m,1957,['Masculine'],"['English', 'French']",0.0156544145842178000,Common,0.69800,0,1,1,0,0
Curtis,m,1957,['Masculine'],['English'],0.0024419460797464700,Common,0.31300,0,0,1,0,0
Waymon,m,1957,['Masculine'],['American'],0.0000347347748569589,Common,0.04200,0,0,0,0,0
Gary,m,1957,['Masculine'],['English'],0.0134912607763496000,Common,0.65900,0,0,1,0,0
John,m,1957,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0361063414272976000,Common,0.86800,0,0,1,1,0
Gregory,m,1957,['Masculine'],['English'],0.0098034331668654000,Common,0.57100,0,0,1,0,0
Thomas,m,1957,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Greek', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0203792580377868000,Common,0.75400,0,1,1,1,0
Kevin,m,1957,['Masculine'],"['English', 'Irish', 'French (Modern)', 'Spanish (Modern)', 'German (Modern)', 'Dutch (Modern)', 'Swedish (Modern)', 'Norwegian (Modern)', 'Danish (Modern)']",0.0110973035302871000,Common,0.59500,0,1,1,0,0
John,m,1957,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0361063414272976000,Common,0.86800,0,0,1,1,0
John,m,1957,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0361063414272976000,Common,0.86800,0,0,1,1,0
Timothy,m,1957,['Masculine'],"['English', 'Biblical']",0.0112988566317597000,Common,0.59900,0,0,1,1,0
Sherman,m,1957,['Masculine'],[],0.0002353738033070240,Common,0.09800,0,0,0,0,0
Thomas,m,1957,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Greek', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0203792580377868000,Common,0.75400,0,1,1,1,0
James,m,1957,['Masculine'],"['English', 'Biblical']",0.0385286349370592000,Common,0.89400,0,0,1,1,0
Glenn,m,1957,['Masculine'],['English'],0.0028647048526765600,Common,0.35000,0,0,1,0,0
Fred,m,1957,['Masculine'],"['English', 'Dutch', 'German', 'French', 'Portuguese', 'Swedish', 'Norwegian']",0.0016617847549987200,Common,0.24900,0,1,1,0,0
Murray,m,1957,['Masculine'],[],0.0001224857850219080,Common,0.07600,0,0,0,0,0
Roy,m,1957,['Masculine'],"['Scottish', 'English', 'Dutch']",0.0027719264408875800,Common,0.34300,0,0,1,0,0
Carl,m,1957,['Masculine'],"['German', 'Swedish', 'Danish', 'Norwegian', 'English']",0.0037449571733937100,Common,0.39900,0,0,1,0,0
John,m,1957,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0361063414272976000,Common,0.86800,0,0,1,1,0
Fred,m,1957,['Masculine'],"['English', 'Dutch', 'German', 'French', 'Portuguese', 'Swedish', 'Norwegian']",0.0016617847549987200,Common,0.24900,0,1,1,0,0
Wayne,m,1957,['Masculine'],['English'],0.0039666198813624600,Common,0.41200,0,0,1,0,0
Marvin,m,1957,['Masculine'],"['English', 'German']",0.0015580374669391200,Common,0.24100,0,0,1,0,0
Ricky,m,1957,['Masculine'],['English'],0.0048317899972075000,Common,0.45100,0,0,1,0,0
Ricky,m,1957,['Masculine'],['English'],0.0048317899972075000,Common,0.45100,0,0,1,0,0
Gerald,m,1957,['Masculine'],"['English', 'German', 'Dutch']",0.0034698211936056900,Common,0.38800,0,0,1,0,0
Dennis,m,1957,['Masculine'],"['English', 'German', 'Dutch']",0.0077239170405606100,Common,0.53000,0,0,1,0,0
John,m,1957,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0361063414272976000,Common,0.86800,0,0,1,1,0
Reynaldo,m,1957,['Masculine'],[],0.0001192865294429770,Common,0.07500,0,0,0,0,0
Edward,m,1957,['Masculine'],"['English', 'Polish']",0.0085484109069021200,Common,0.54800,0,0,1,0,0
Wade,m,1957,['Masculine'],['English'],0.0005210216228543840,Common,0.14300,0,0,1,0,0
Sean,m,1957,['Masculine'],"['Irish', 'English']",0.0003546603327500020,Common,0.11900,0,0,1,0,0
Lance,m,1957,['Masculine'],['English'],0.0005287912435460730,Common,0.14300,0,0,1,0,0
Howard,m,1957,['Masculine'],['English'],0.0021069383169813200,Common,0.28700,0,0,1,0,0
Derrick,m,1957,['Masculine'],['English'],0.0004314424666443320,Common,0.13200,0,0,1,0,0
Rafael,m,1957,['Masculine'],[],0.0001777872028862760,Common,0.08800,0,0,0,0,0
Tyrone,m,1957,['Masculine'],"['English', 'African American']",0.0006439644443875680,Common,0.15800,0,0,1,0,0
Christopher,m,1957,['Masculine'],['English'],0.0041000745426549800,Common,0.41700,0,0,1,0,0
Donald,m,1957,['Masculine'],"['Scottish', 'English']",0.0127398927518122000,Common,0.63500,0,0,1,0,0
Steven,m,1957,['Masculine'],"['English', 'Dutch']",0.0168303695277304000,Common,0.71400,0,0,1,0,0
Wayne,m,1957,['Masculine'],['English'],0.0039666198813624600,Common,0.41100,0,0,1,0,0
Roger,m,1957,['Masculine'],"['English', 'French', 'Catalan', 'Swedish', 'Norwegian', 'German', 'Dutch']",0.0045072940742017000,Common,0.43800,0,1,1,0,0
Charles,m,1957,['Masculine'],"['English', 'French']",0.0156544145842178000,Common,0.69700,0,1,1,0,0
Ray,m,1957,['Masculine'],['English'],0.0015571233939165600,Common,0.24100,0,0,1,0,0
Theodore,m,1957,['Masculine'],['English'],0.0012591355885647600,Common,0.21600,0,0,1,0,0
James,m,1957,['Masculine'],"['English', 'Biblical']",0.0385286349370592000,Common,0.89300,0,0,1,1,0
Michael,m,1957,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0423777964350238000,Common,0.92800,0,0,1,1,0
Mitchell,m,1957,['Masculine'],['English'],0.0013816213735866700,Common,0.22500,0,0,1,0,0
Andres,m,1957,['Masculine'],[],0.0000831806450521912,Common,0.06400,0,0,0,0,0
Dana,m,1957,"['Feminine', 'Masculine']","['Romanian', 'Czech', 'Slovak', 'German', 'Hebrew', 'English', 'Bulgarian', 'Macedonian', 'Persian', 'Arabic']",0.0007399421117554810,Common,0.16600,0,0,1,0,1
James,m,1957,['Masculine'],"['English', 'Biblical']",0.0385286349370592000,Common,0.89300,0,0,1,1,0
Philip,m,1957,['Masculine'],"['English', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Biblical']",0.0027458753597448600,Common,0.34000,0,0,1,1,0
Brian,m,1957,['Masculine'],"['English', 'Irish', 'Old Irish']",0.0080027093124388400,Common,0.53700,0,0,1,0,0
Valentin,m,1957,['Masculine'],[],0.0000219377525412372,Common,0.03200,0,0,0,0,0
Joseph,m,1957,['Masculine'],"['English', 'French', 'German', 'Biblical']",0.0145392454967049000,Common,0.67600,0,1,1,1,0
Hugh,m,1957,['Masculine'],['English'],0.0004424113429149510,Common,0.13300,0,0,1,0,0
Dale,m,1957,"['Feminine', 'Masculine']",['English'],0.0035968773437403500,Common,0.39400,0,0,1,0,1
Terry,m,1957,"['Feminine', 'Masculine']","['English', 'English']",0.0071352540140374100,Common,0.51300,0,0,1,0,1
Grady,m,1957,['Masculine'],['English'],0.0001718457282396910,Common,0.08700,0,0,1,0,0
Edward,m,1957,['Masculine'],"['English', 'Polish']",0.0085484109069021200,Common,0.54600,0,0,1,0,0
Ronald,m,1957,['Masculine'],"['Scottish', 'English', 'Dutch', 'German']",0.0124359634718138000,Common,0.63100,0,0,1,0,0
Tommy,m,1957,['Masculine'],['English'],0.0016805232519610200,Common,0.25000,0,0,1,0,0
Aaron,m,1957,['Masculine'],"['English', 'French', 'German', 'Finnish', 'Jewish', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0006156281806884700,Common,0.15500,0,1,1,1,0
Gary,m,1957,['Masculine'],['English'],0.0134912607763496000,Common,0.65800,0,0,1,0,0
Chester,m,1957,['Masculine'],['English'],0.0005388460467941400,Common,0.14400,0,0,1,0,0
Michael,m,1957,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0423777964350238000,Common,0.92800,0,0,1,1,0
Robert,m,1957,['Masculine'],"['English', 'French', 'Swedish', 'Norwegian', 'Danish', 'German', 'Dutch', 'Finnish', 'Estonian', 'Czech', 'Polish', 'Russian', 'Slovene', 'Croatian', 'Albanian', 'Romanian', 'Catalan', 'Germanic']",0.0373581644316819000,Common,0.88100,0,1,1,0,0
Patrick,m,1957,['Masculine'],"['Irish', 'English', 'French', 'German', 'Danish', 'Norwegian', 'Swedish']",0.0047303278917042800,Common,0.44900,0,1,1,0,0
Thomas,m,1957,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Greek', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0203792580377868000,Common,0.75300,0,1,1,1,0
Lawrence,m,1957,['Masculine'],['English'],0.0039926709625051800,Common,0.41200,0,0,1,0,0
Micheal,m,1957,['Masculine'],['English'],0.0022097715320183700,Common,0.29400,0,0,1,0,0
Patrick,m,1957,['Masculine'],"['Irish', 'English', 'French', 'German', 'Danish', 'Norwegian', 'Swedish']",0.0047303278917042800,Common,0.44900,0,1,1,0,0
David,m,1957,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0376460974337856000,Common,0.88100,0,1,1,1,0
Thomas,m,1957,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Greek', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0203792580377868000,Common,0.75300,0,1,1,1,0
Don,m,1957,['Masculine'],['English'],0.0015297012032400200,Common,0.23700,0,0,1,0,0
Leonard,m,1957,['Masculine'],"['English', 'Dutch', 'German', 'Polish', 'Romanian', 'Germanic']",0.0019812532763804900,Common,0.27400,0,0,1,0,0
